Date,Location,Link,lat,long
3/19/17,"3200 W Maypole Ave, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170319-story.html,41.88366137,-87.70639546
3/19/17,"3200 W Maypole Ave, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170319-story.html,41.88366137,-87.70639546
3/19/17,3200 W. Maypole Ave.,http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170319-story.html,41.88366137,-87.70639546
1/15/17,"3400 W Madison St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-violence-officer-involved-shooting-20170115-story.html,41.88384247,-87.71672058
1/15/17,"3400 W Madison St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-violence-officer-involved-shooting-20170115-story.html,41.88384247,-87.71672058
1/15/17,"3400 W Madison St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-violence-officer-involved-shooting-20170115-story.html,41.88384247,-87.71672058
5/12/17,"2100 W Maypole Ave, Chicago, IL 60612",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170512-story.html,41.88399346,-87.67933487
5/29/17,"1900 W Maypole Ave, Chicago, IL 60612",http://www.chicagotribune.com/news/local/breaking/ct-chicago-memorial-day-weekend-shootings-violence-20170529-story.html,41.88403783,-87.67747708
3/10/17,"Chicago, IL",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170310-story.html,41.88425064,-87.63244629
4/19/17,"200 N Sacramento Blvd, Chicago, IL 60612",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170420-story.html,41.88431717,-87.70136029
1/23/17,"5016 W Maypole Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/-chicago-shootings-violence-0122-20170122-story.html,41.88441306,-87.75083765
6/4/17,"1800 W Maypole Ave, Chicago, IL 60612",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170603-story.html,41.88443,-87.67215
5/24/17,"200 N Lockwood Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170524-story.html,41.88447,-87.75802
5/12/17,"4600 W Maypole Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-officer-shot-west-side-20170512-story.html,41.88479,-87.74065
5/12/17,"4600 W Maypole Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170512-story.html,41.88479,-87.74065
5/21/17,"4500 W Maypole Ave, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170520-story.html,41.88481,-87.73821
1/21/17,"4400 W Maypole Ave, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170121-story.html,41.88483429,-87.73595428
6/4/17,"200 N Leavitt St, Chicago, IL 60612",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170603-story.html,41.88492,-87.68188
6/4/17,"200 N Leavitt St, Chicago, IL 60612",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170603-story.html,41.88492,-87.68188
4/2/17,"3200 W Walnut St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170402-story.html,41.885654,-87.706474
4/2/17,"3200 W Walnut St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170402-story.html,41.885654,-87.706474
2/11/17,"300 N Lorel Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-overnight-violence-20170211-story.html,41.88567437,-87.75893055
2/14/17,"3400 W Walnut St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170214-story.html,41.885704,-87.711311
4/18/17,"300 N Laramie Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170418-story.html,41.88575886,-87.75533572
2/28/17,"300 N Laramie Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170228-story.html,41.88575886,-87.75533572
1/9/17,"300 N Laramie Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-shooting-violence-20170109-story.html,41.88575886,-87.75533572
2/11/17,"5600 W Fulton St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-overnight-violence-20170211-story.html,41.88578032,-87.76524648
1/25/17,"300 N Central Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170125-story.html,41.88593674,-87.76545715
5/7/17,"5400 W Fulton St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-woman-stabbed-shot-in-head-in-apparent-domestic-attack-20170507-story.html,41.88604,-87.76048
4/1/17,"300 N Cicero Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-man-seeks-medical-help-days-after-west-side-shooting-20170405-story.html,41.8860767,-87.74552219
3/19/17,"300 N St Louis Ave, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170319-story.html,41.88645624,-87.71364413
1/3/17,"3418 W Fulton Blvd, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-three-shot-and-seriously-injured-in-east-garfield-park-20170103-story.html,41.88668442,-87.71202087
1/3/17,"3400 W Fulton Blvd, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-three-shot-and-seriously-injured-in-east-garfield-park-20170103-story.html,41.88669205,-87.71134186
1/3/17,"3400 W Fulton Blvd, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-three-shot-and-seriously-injured-in-east-garfield-park-20170103-story.html,41.88669205,-87.71134186
2/27/17,"2900 W Fulton St, Chicago, IL 60612",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170227-story.html,41.886787,-87.699066
2/27/17,"2900 W Fulton St, Chicago, IL 60612",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170227-story.html,41.88678741,-87.69906616
6/11/17,"N Dearborn St & W Wacker Dr, Chicago, IL 60601",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170610-story.html,41.887015,-87.62951
6/11/17,"N Dearborn St & W Wacker Dr, Chicago, IL 60601",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170610-story.html,41.887015,-87.62951
5/12/17,"4000 W Carroll Ave, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170512-story.html,41.88708,-87.72598
4/7/17,"5601 W Corcoran Pl, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170407-story.html,41.88721865,-87.76528135
4/7/17,"5601 W Corcoran Pl, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170407-story.html,41.88721865,-87.76528135
4/7/17,"5601 W Corcoran Pl, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170407-story.html,41.88721865,-87.76528135
4/7/17,"5601 W Corcoran Pl, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170407-story.html,41.88721865,-87.76528135
4/7/17,"5601 W Corcoran Pl, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170407-story.html,41.88721865,-87.76528135
4/7/17,"5601 W Corcoran Pl, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170407-story.html,41.88721865,-87.76528135
5/29/17,"5500 W Lake St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-memorial-day-weekend-shootings-violence-20170529-story.html,41.8879,-87.76366
5/29/17,"5500 W Lake St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-memorial-day-weekend-shootings-violence-20170529-story.html,41.8879,-87.76366
5/29/17,"5500 W Lake St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-memorial-day-weekend-shootings-violence-20170529-story.html,41.8879,-87.76366
3/25/17,"4949 W Hubbard St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170325-story.html,41.8883934,-87.74986267
5/21/17,"4913 W Hubbard St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-austin-homicide-identified-20170526-story.html,41.8884,-87.74863
5/21/17,"4913 W Hubbard St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-austin-homicide-identified-20170526-story.html,41.8884,-87.74863
5/21/17,"4913 W Hubbard St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-austin-homicide-identified-20170526-story.html,41.8884,-87.74863
3/6/17,"400 N Sacramento Blvd, Chicago, IL 60612",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170305-story.html,41.88874148,-87.70151049
3/6/17,"400 N Sacramento Blvd, Chicago, IL 60612",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170305-story.html,41.88874148,-87.70151049
2/14/17,"4900 W Hubbard St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170214-story.html,41.88891983,-87.74825287
1/23/17,"4900 W Hubbard St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170123-story.html,41.88891983,-87.74825287
1/14/17,"4900 W Hubbard St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170114-story.html,41.88891983,-87.74825287
1/16/17,"4820 W Hubbard St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170116-story.html,41.88893127,-87.74645233
2/22/17,"5200 W Ferdinand St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-man-61-found-shot-dead-in-garage-in-south-lawndale-20170222-story.html,41.88896343,-87.75556505
5/13/17,"400 N Halsted St, Chicago, IL 60642",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170512-story.html,41.88918646,-87.64763314
3/22/17,"5000 W Ferdinand St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170322-story.html#nt=oft13a-1gp1,41.88938186,-87.7506955
5/1/17,"5000 W Ferdinand St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170501-story.html,41.88938191,-87.75069552
6/8/17,"500 N Leamington Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170608-story.html,41.88944,-87.75452
2/20/17,"5500 W Race Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170220-story.html,41.88954544,-87.76371002
2/20/17,"5500 W Race Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170220-story.html,41.88954544,-87.76371002
1/17/17,"3739 W Ferdinand St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-shooting-violence-20170117-story.html,41.88964844,-87.72014618
4/22/17,"500 N Springfield Ave, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170422-story.html,41.89001643,-87.72352325
4/15/17,"500 N Sawyer Ave, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170415-story.html,41.89042658,-87.70767286
5/13/17,"500 N Kedzie Ave, Chicago, IL 60612",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170512-story.html,41.89043538,-87.70645721
3/13/17,"500 N Lavergne Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170313-story.html,41.89043999,-87.75055353
2/8/17,"500 N Wood St, Chicago, IL 60622",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170207-story.html,41.89105622,-87.67207459
6/23/17,"5800 W Ohio St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shooting-violence-20170623-story.html,41.8911024,-87.77015533
1/25/17,"600 N Mayfield Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170124-story.html,41.8911662,-87.77219474
1/21/17,"5400 W Ohio St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-shooting-in-back-of-the-yards-20170120-story.html,41.89118229,-87.76065521
4/5/17,"600 N Waller Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170405-story.html,41.89121515,-87.76784621
1/13/17,"600 N Central Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-west-side-shooting-20170113-story.html,41.89127731,-87.76561737
1/31/17,"4900 W Ohio St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/-ct-chicago-violence-shootings-20170131-story.html,41.89138345,-87.74831504
1/15/17,"600 N Leclaire Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170115-story.html,41.89146042,-87.75337982
4/28/17,"606 N Lorel Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-man-killed-in-west-side-shooting-20170428-story.html,41.89147,-87.75958
6/24/17,"600 N Cicero Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-west-side-shooting-20170624-story.html,41.89151,-87.74602
1/19/17,"5000 W Ohio St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170118-story.html,41.89159012,-87.75075531
1/16/17,"600 N Ridgeway Ave, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170116-story.html,41.89189911,-87.72020721
3/23/17,"5900 W Erie St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170323-story.html,41.89190179,-87.77234562
6/2/17,"3200 W Ohio St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170602-story.html,41.89194194,-87.70663552
1/21/17,"600 N St Louis Ave, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170121-story.html,41.89196,-87.714118
2/2/17,"600 N Kedzie Ave, Chicago, IL 60612",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170202-story.html,41.89207077,-87.70680237
2/2/17,"600 N Kedzie Ave, Chicago, IL 60612",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170202-story.html,41.89207077,-87.70680237
4/8/17,"4700 W Erie St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170408-story-story.html,41.89256287,-87.74360657
4/8/17,"4700 W Erie St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shooting-violence-20170408-story.html,41.89256287,-87.74360657
1/29/17,"4700 W Erie St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170129-story.html,41.89256287,-87.74360657
4/22/17,"4700 W Erie St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170422-story.html,41.89257,-87.7436
2/5/17,"600 N Racine Ave, Chicago, IL 60642",http://www.chicagotribune.com/news/local/breaking/-chicago-shootings-violence-20170205-story.html,41.89267494,-87.65745856
6/18/17,"500 E Ohio St, Chicago, IL 60611",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170617-story.html,41.89270947,-87.61503696
6/23/17,"600 N Lawndale Ave, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shooting-violence-20170623-story.html,41.89283,-87.71914
1/9/17,"700 N Long Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-shooting-violence-20170109-story.html,41.89307526,-87.76060626
3/24/17,"700 N Pine Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170324-story.html,41.89311218,-87.76390076
6/8/17,"700 N Lockwood Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170608-story.html,41.89312,-87.75835
6/8/17,"700 N Lockwood Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170608-story.html,41.89312,-87.75835
5/31/17,"700 N Lockwood Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-tribune-violence-20170531-story.html,41.89312,-87.75835
6/18/17,"3511 W Huron St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-two-shot-in-east-garfield-park-they-just-smoked-my-girl-20170618-story.html,41.893478,-87.714155
2/12/17,"700 N Harding Ave, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170212-story.html,41.89368057,-87.72516632
1/22/17,"700 N Hamlin Ave, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170121-story.html,41.89370424,-87.72118181
1/22/17,"700 N Hamlin Ave, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170121-story.html,41.89370424,-87.72118181
5/31/17,"700 N Avers Ave, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence20170530-story.html,41.8937148,-87.72240927
5/17/17,"700 N Ridgeway Ave, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170517-story.html,41.89386,-87.72012
6/18/17,"3500 W Huron St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-two-shot-in-east-garfield-park-they-just-smoked-my-girl-20170618-story.html,41.89394,-87.71398
6/12/17,"4717 W Superior St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-man-accused-of-sexually-assaulting-coworker-s-wife-20170612-story.html,41.89404109,-87.74412884
5/13/17,"1700 W Huron St, Chicago, IL 60622",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170512-story.html,41.89427118,-87.66984583
5/19/17,"100 W Erie St, Chicago, IL 60654",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170518-story.html,41.89428,-87.63158
1/22/17,"1500 W Huron St, Chicago, IL 60642",http://www.chicagotribune.com/news/local/breaking/-chicago-shootings-violence-0122-20170122-story.html,41.89453888,-87.66578674
1/22/17,"1500 W Huron St, Chicago, IL 60642",http://www.chicagotribune.com/news/local/breaking/-chicago-shootings-violence-0122-20170122-story.html,41.89453888,-87.66578674
1/22/17,"1500 W Huron St, Chicago, IL 60642",http://www.chicagotribune.com/news/local/breaking/-chicago-shootings-violence-0122-20170122-story.html,41.89453888,-87.66578674
2/16/17,"5754 W Chicago Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170216-story.html,41.89484082,-87.76949845
2/16/17,"5754 W Chicago Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170216-story.html,41.89484082,-87.76949845
5/11/17,"800 N Waller Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170511-story.html,41.89495581,-87.76785563
5/11/17,"800 N Waller Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170511-story.html,41.89495581,-87.76785563
4/22/17,"800 N Waller Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170422-story.html,41.89495581,-87.76785563
4/5/17,"800 N Parkside Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170404-story.html,41.8949689,-87.76665397
4/5/17,"800 N Parkside Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170404-story.html,41.8949689,-87.76665397
1/3/17,"5800 W Chicago Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-three-shot-and-seriously-injured-in-east-garfield-park-20170103-story.html,41.89505386,-87.77043915
1/3/17,"5800 W Chicago Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-three-shot-and-seriously-injured-in-east-garfield-park-20170103-story.html,41.89505386,-87.77043915
5/15/17,"800 N Lockwood Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-shootings-violence-20170515-story.html,41.89505639,-87.75809343
3/17/17,"3803 W Chicago Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170316-story.html,41.89513016,-87.72145844
3/17/17,"3803 W Chicago Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170316-story.html,41.89513016,-87.72145844
4/13/17,"5200 W Chicago Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170413-story.html,41.89520645,-87.75583649
4/13/17,"5200 W Chicago Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170413-story.html,41.89520645,-87.75583649
4/1/17,"5215 W Chicago Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170401-story.html,41.89520645,-87.75583649
6/17/17,"5200 W Chicago Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170617-story.html,41.89522,-87.75585
6/17/17,"5200 W Chicago Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170617-story.html,41.89522,-87.75585
3/30/17,"5100 W Chicago Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170330-story.html,41.89525223,-87.75334167
3/29/17,"5100 W Chicago Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170329-story.html,41.89525223,-87.75334167
2/1/17,"5000 W Chicago Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violoence-20170201-story.html,41.8952713,-87.75091553
6/8/17,"800 N Pulaski Rd, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170607-story.html,41.8955359,-87.72612528
6/24/17,"3500 W Chicago Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-west-side-shooting-20170624-story.html,41.89555348,-87.71402489
4/1/17,"800 N Monticello Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170401-story.html,41.89561531,-87.71759637
1/20/17,"3700 W Chicago Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-shooting-in-englewood-20170119-story.html,41.89571762,-87.71897125
6/17/17,"3700 W Chicago Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170617-story.html,41.89572,-87.71897
4/15/17,"5500 W Rice St, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170415-story.html#nt=oft13a-1gp1,41.89582251,-87.76374578
1/14/17,"5500 W Rice St, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170114-story.html,41.89582251,-87.76374578
6/23/17,"4900 W Rice St, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shooting-violence-20170623-story.html,41.89596344,-87.74844491
1/16/17,"2200 W Chicago Ave, Chicago, IL 60622",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170115-story.html,41.89609528,-87.68212128
4/23/17,"814 N Sacramento Blvd, Chicago, IL 60622",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170423-story.html,41.89614,-87.70286
4/16/17,"1100 N Ashland Ave, Chicago, IL 60622",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170415-story.html,41.89620674,-87.66737334
1/11/17,"2100 W Chicago Ave, Chicago, IL 60622",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170111-story.html,41.89628601,-87.67983246
5/17/17,"5000 W Iowa St, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170516-story.html,41.89682354,-87.75087487
6/11/17,"5500 W Iowa St, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170610-story.html,41.8969,-87.76387
6/11/17,"5500 W Iowa St, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170610-story.html,41.8969,-87.76387
5/29/17,"900 N Cicero Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-memorial-day-weekend-shootings-violence-20170529-story.html,41.897119,-87.746187
3/11/17,"900 N Karlov Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170311-story.html,41.89728546,-87.72895813
1/22/17,"4200 W Iowa St, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/-chicago-shootings-violence-0122-20170122-story.html,41.89736557,-87.73123932
1/25/17,"900 N Monticello Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170125-story.html,41.89739227,-87.71794891
6/15/17,"900 N Homan Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170615-story.html,41.89744,-87.71183
6/15/17,"900 N Homan Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170615-story.html,41.89744,-87.71183
6/15/17,"900 N Homan Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170615-story.html,41.89744,-87.71183
3/30/17,"5400 W Walton St, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170329-story.html,41.89767323,-87.76090533
3/23/17,"4900 W Walton St, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170323-story.html,41.89798737,-87.74849701
3/23/17,"4900 W Walton St, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170323-story.html,41.89798737,-87.74849701
4/11/17,"1000 N Waller Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170411-story.html,41.89858627,-87.76830292
5/16/17,"1000 N Waller Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170516-story.html,41.89859,-87.76829
2/4/17,"1000 N Lamon Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170204-story.html,41.89878635,-87.74838343
4/24/17,"3800 W Augusta Blvd, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170424-story.html,41.89910497,-87.72147426
2/19/17,"1000 N Pulaski Rd, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170219-story.html,41.89915085,-87.72654724
